n_targeted,share_targeted,incremental_outcomes
121,0.03361111111111111,17.599999999999998
122,0.03388888888888889,17.0
123,0.034166666666666665,16.59016393442623
124,0.034444444444444444,17.18032786885246
125,0.034722222222222224,17.770491803278688
126,0.035,17.161290322580644
127,0.035277777777777776,16.741935483870968
128,0.035555555555555556,17.174603174603178
129,0.035833333333333335,17.761904761904763
130,0.03611111111111111,17.15625
131,0.03638888888888889,17.734375
132,0.03666666666666667,18.3125
133,0.036944444444444446,18.75384615384615
134,0.03722222222222222,19.338461538461537
135,0.0375,19.92307692307692
136,0.03777777777777778,20.507692307692306
137,0.03805555555555556,21.092307692307692
138,0.03833333333333333,21.676923076923075
139,0.03861111111111111,21.26153846153846
140,0.03888888888888889,21.727272727272727
141,0.03916666666666667,21.074626865671643
142,0.03944444444444444,20.65671641791045
143,0.03972222222222222,20.238805970149254
144,0.04,20.705882352941178
145,0.04027777777777778,21.294117647058826
146,0.04055555555555555,21.88235294117647
147,0.04083333333333333,22.34782608695652
148,0.04111111111111111,21.685714285714283
149,0.04138888888888889,21.04225352112676
150,0.041666666666666664,21.5
151,0.041944444444444444,21.08333333333333
152,0.042222222222222223,20.666666666666664
153,0.0425,21.25
154,0.042777777777777776,20.6027397260274
155,0.043055555555555555,20.178082191780824
156,0.043333333333333335,19.54054054054054
157,0.043611111111111114,20.01333333333333
158,0.04388888888888889,19.39473684210526
159,0.04416666666666667,19.960526315789473
160,0.044444444444444446,20.526315789473685
161,0.04472222222222222,19.909090909090914
162,0.045,20.46753246753247
163,0.04527777777777778,20.02597402597403
164,0.04555555555555556,20.584415584415588
165,0.04583333333333333,21.142857142857146
166,0.04611111111111111,21.701298701298704
167,0.04638888888888889,21.064102564102562
168,0.04666666666666667,21.569620253164558
169,0.04694444444444444,22.126582278481017
170,0.04722222222222222,22.68354430379747
171,0.0475,23.240506329113927
172,0.04777777777777778,22.6
173,0.04805555555555555,21.97530864197531
174,0.04833333333333333,22.487804878048777
175,0.04861111111111111,21.87951807228916
176,0.04888888888888889,21.285714285714285
177,0.049166666666666664,21.788235294117648
178,0.049444444444444444,22.27906976744186
179,0.04972222222222222,22.758620689655174
180,0.05,23.310344827586206
181,0.050277777777777775,23.86206896551724
182,0.050555555555555555,23.272727272727273
183,0.050833333333333335,22.696629213483142
184,0.051111111111111114,22.133333333333333
185,0.05138888888888889,22.615384615384613
186,0.051666666666666666,22.065217391304344
187,0.051944444444444446,22.537634408602152
188,0.052222222222222225,22.075268817204304
189,0.0525,21.53191489361702
190,0.05277777777777778,21.0
191,0.05305555555555556,20.479166666666664
192,0.05333333333333334,20.948453608247426
193,0.05361111111111111,21.408163265306122
194,0.05388888888888889,21.93877551020408
195,0.05416666666666667,22.46938775510204
196,0.05444444444444444,22.0
197,0.05472222222222222,22.53061224489796
198,0.055,23.0
199,0.05527777777777778,22.470000000000006
200,0.05555555555555555,23.0
201,0.05583333333333333,22.475247524752476
202,0.05611111111111111,23.0
203,0.05638888888888889,23.524752475247524
204,0.056666666666666664,24.04950495049505
205,0.05694444444444444,24.574257425742573
206,0.05722222222222222,25.099009900990104
207,0.0575,25.62376237623763
208,0.057777777777777775,25.07843137254902
209,0.058055555555555555,24.543689320388346
210,0.058333333333333334,25.03846153846154
211,0.058611111111111114,25.523809523809526
212,0.058888888888888886,26.04761904761905
213,0.059166666666666666,26.571428571428577
214,0.059444444444444446,26.095238095238095
215,0.059722222222222225,25.556603773584904
216,0.06,26.046728971962615
217,0.06027777777777778,25.570093457943926
218,0.06055555555555556,26.093457943925237
219,0.060833333333333336,25.555555555555557
220,0.06111111111111111,25.074074074074076
221,0.06138888888888889,24.592592592592595
222,0.06166666666666667,25.09174311926605
223,0.06194444444444445,25.581818181818186
224,0.06222222222222222,25.045045045045043
225,0.0625,24.51785714285714
226,0.06277777777777778,24.035714285714285
227,0.06305555555555556,24.55357142857143
228,0.06333333333333334,25.044247787610615
229,0.0636111111111111,24.517543859649123
230,0.06388888888888888,25.0
231,0.06416666666666666,25.52173913043478
232,0.06444444444444444,25.043478260869563
233,0.06472222222222222,25.525862068965516
234,0.065,25.051724137931032
235,0.06527777777777778,25.529914529914528
236,0.06555555555555556,25.0
237,0.06583333333333333,25.525423728813557
238,0.0661111111111111,26.0
239,0.06638888888888889,26.529411764705884
240,0.06666666666666667,26.0
241,0.06694444444444445,25.525000000000006
242,0.06722222222222222,26.050000000000004
243,0.0675,26.575000000000003
244,0.06777777777777778,26.041322314049587
245,0.06805555555555555,26.524590163934427
246,0.06833333333333333,26.0
247,0.06861111111111111,26.475806451612904
248,0.06888888888888889,26.0
249,0.06916666666666667,26.524193548387096
250,0.06944444444444445,27.048387096774192
251,0.06972222222222223,27.528000000000006
252,0.07,28.056000000000004
253,0.07027777777777777,27.584000000000003
254,0.07055555555555555,27.04761904761905
255,0.07083333333333333,27.571428571428577
256,0.07111111111111111,27.039370078740163
257,0.07138888888888889,27.559055118110237
258,0.07166666666666667,28.046875
259,0.07194444444444445,28.527131782945737
260,0.07222222222222222,29.054263565891475
261,0.0725,28.581395348837205
262,0.07277777777777777,29.108527131782942
263,0.07305555555555555,29.63565891472868
264,0.07333333333333333,30.162790697674417
265,0.07361111111111111,29.615384615384613
266,0.07388888888888889,30.106870229007633
267,0.07416666666666667,30.63358778625954
268,0.07444444444444444,30.090909090909093
269,0.07472222222222222,30.578947368421055
270,0.075,31.059701492537307
271,0.07527777777777778,31.53333333333333
272,0.07555555555555556,32.0
273,0.07583333333333334,32.45985401459854
274,0.07611111111111112,31.927536231884055
275,0.0763888888888889,32.381294964028775
276,0.07666666666666666,31.857142857142854
277,0.07694444444444444,31.34042553191489
278,0.07722222222222222,30.872340425531917
279,0.0775,31.323943661971832
280,0.07777777777777778,31.769230769230766
281,0.07805555555555556,32.208333333333336
282,0.07833333333333334,31.696551724137933
283,0.07861111111111112,31.19178082191781
284,0.07888888888888888,30.72602739726028
285,0.07916666666666666,31.260273972602747
286,0.07944444444444444,31.79452054794521
287,0.07972222222222222,31.285714285714278
288,0.08,31.816326530612244
289,0.08027777777777778,31.346938775510196
290,0.08055555555555556,31.877551020408163
291,0.08083333333333333,32.33108108108108
292,0.0811111111111111,32.86486486486487
293,0.08138888888888889,33.398648648648646
294,0.08166666666666667,32.87919463087249
295,0.08194444444444444,32.366666666666674
296,0.08222222222222222,32.82119205298012
297,0.0825,32.35099337748345
298,0.08277777777777778,32.88079470198676
299,0.08305555555555555,33.335526315789465
300,0.08333333333333333,32.868421052631575
301,0.08361111111111111,33.401315789473685
302,0.08388888888888889,33.85620915032679
303,0.08416666666666667,34.3921568627451
304,0.08444444444444445,34.9281045751634
305,0.08472222222222223,35.383116883116884
306,0.085,34.92207792207792
307,0.08527777777777777,34.461038961038966
308,0.08555555555555555,34.91612903225807
309,0.08583333333333333,35.45806451612903
310,0.08611111111111111,36.0
311,0.08638888888888889,36.54193548387097
312,0.08666666666666667,37.0
313,0.08694444444444445,36.544871794871796
314,0.08722222222222223,36.0
315,0.0875,36.541401273885356
316,0.08777777777777777,37.0
317,0.08805555555555555,37.54430379746836
318,0.08833333333333333,38.08860759493672
319,0.08861111111111111,38.63291139240506
320,0.08888888888888889,38.08176100628931
321,0.08916666666666667,38.54375
322,0.08944444444444444,39.087500000000006
323,0.08972222222222222,39.54658385093167
324,0.09,40.0
325,0.09027777777777778,40.4478527607362
326,0.09055555555555556,40.890243902439025
327,0.09083333333333334,40.345454545454544
328,0.09111111111111111,40.89696969696969
329,0.0913888888888889,40.35542168674698
330,0.09166666666666666,40.903614457831324
331,0.09194444444444444,41.451807228915655
332,0.09222222222222222,41.0
333,0.0925,41.54819277108433
334,0.09277777777777778,42.096385542168676
335,0.09305555555555556,42.64457831325301
336,0.09333333333333334,43.10179640718563
337,0.09361111111111112,42.54761904761905
338,0.09388888888888888,42.0
339,0.09416666666666666,42.54437869822485
340,0.09444444444444444,43.0
341,0.09472222222222222,43.45029239766082
342,0.095,44.0
343,0.09527777777777778,44.54970760233918
344,0.09555555555555556,44.099415204678365
345,0.09583333333333334,44.55232558139535
346,0.0961111111111111,44.0
347,0.09638888888888889,43.54913294797687
348,0.09666666666666666,44.09826589595376
349,0.09694444444444444,43.54597701149426
350,0.09722222222222222,44.0
351,0.0975,44.548571428571435
352,0.09777777777777778,44.0
353,0.09805555555555556,43.45762711864407
354,0.09833333333333333,42.921348314606746
355,0.09861111111111111,42.46067415730337
356,0.09888888888888889,42.91620111731844
357,0.09916666666666667,42.45810055865921
358,0.09944444444444445,42.91111111111111
359,0.09972222222222223,43.35911602209944
360,0.1,42.824175824175825
361,0.10027777777777777,42.29508196721311
362,0.10055555555555555,42.83606557377048
363,0.10083333333333333,43.28260869565217
364,0.10111111111111111,42.82608695652175
365,0.10138888888888889,42.36956521739131
366,0.10166666666666667,41.913043478260875
367,0.10194444444444445,42.362162162162164
368,0.10222222222222223,42.90810810810811
369,0.1025,43.35483870967742
370,0.10277777777777777,43.79679144385027
371,0.10305555555555555,44.2340425531915
372,0.10333333333333333,43.698412698412696
373,0.10361111111111111,44.131578947368425
374,0.10388888888888889,43.6020942408377
375,0.10416666666666667,43.15183246073299
376,0.10444444444444445,42.70157068062828
377,0.10472222222222222,42.25130890052357
378,0.105,41.71875
379,0.10527777777777778,42.15544041450778
380,0.10555555555555556,42.58762886597938
381,0.10583333333333333,43.13917525773195
382,0.10611111111111111,43.69072164948453
383,0.1063888888888889,43.15897435897436
384,0.10666666666666667,43.59183673469387
385,0.10694444444444444,43.06598984771573
386,0.10722222222222222,43.494949494949495
387,0.1075,42.9748743718593
388,0.10777777777777778,42.459999999999994
389,0.10805555555555556,41.9502487562189
390,0.10833333333333334,42.37623762376238
391,0.10861111111111112,41.920792079207914
392,0.10888888888888888,42.34482758620689
393,0.10916666666666666,41.891625615763544
394,0.10944444444444444,42.31372549019608
395,0.10972222222222222,42.73170731707317
396,0.11,42.22330097087378
397,0.11027777777777778,42.637681159420296
398,0.11055555555555556,42.13461538461539
399,0.11083333333333334,42.54545454545455
400,0.1111111111111111,43.09569377990431
401,0.11138888888888888,43.64593301435406
402,0.11166666666666666,44.19617224880382
403,0.11194444444444444,44.60952380952381
404,0.11222222222222222,44.10426540284361
405,0.1125,44.65402843601896
406,0.11277777777777778,45.203791469194314
407,0.11305555555555556,44.75355450236967
408,0.11333333333333333,45.30331753554502
409,0.11361111111111111,45.72169811320755
410,0.11388888888888889,45.21126760563381
411,0.11416666666666667,45.626168224299064
412,0.11444444444444445,45.177570093457945
413,0.11472222222222223,45.728971962616825
414,0.115,45.280373831775705
415,0.11527777777777778,44.831775700934585
416,0.11555555555555555,45.25116279069768
417,0.11583333333333333,44.736111111111114
418,0.11611111111111111,44.28703703703704
419,0.11638888888888889,44.83796296296296
420,0.11666666666666667,45.258064516129025
421,0.11694444444444445,45.81105990783411
422,0.11722222222222223,46.22935779816514
423,0.1175,45.78440366972477
424,0.11777777777777777,46.200913242009136
425,0.11805555555555555,46.61363636363636
426,0.11833333333333333,47.022624434389144
427,0.11861111111111111,47.58371040723982
428,0.11888888888888889,47.06306306306307
429,0.11916666666666667,46.54708520179372
430,0.11944444444444445,46.10313901345292
431,0.11972222222222222,46.51339285714286
432,0.12,46.0
433,0.12027777777777778,45.49115044247789
434,0.12055555555555555,44.986784140969164
435,0.12083333333333333,44.48684210526315
436,0.12111111111111111,45.03508771929825
437,0.1213888888888889,45.58333333333333
438,0.12166666666666667,45.995633187772924
439,0.12194444444444444,45.495652173913044
440,0.12222222222222222,45.9047619047619
441,0.1225,46.45454545454545
442,0.12277777777777778,45.95689655172414
443,0.12305555555555556,46.50431034482759
444,0.12333333333333334,47.05172413793103
445,0.12361111111111112,47.59913793103449
446,0.1238888888888889,47.146551724137936
447,0.12416666666666666,47.69396551724138
448,0.12444444444444444,48.11158798283262
449,0.12472222222222222,48.52564102564102
450,0.125,48.02127659574468
451,0.12527777777777777,47.521186440677965
452,0.12555555555555556,47.067796610169495
453,0.12583333333333332,46.61440677966101
454,0.12611111111111112,47.16101694915254
455,0.12638888888888888,46.70762711864407
456,0.12666666666666668,47.254237288135585
457,0.12694444444444444,47.675105485232066
458,0.1272222222222222,48.22362869198312
459,0.1275,48.64285714285714
460,0.12777777777777777,49.19327731092437
461,0.12805555555555556,49.61087866108787
462,0.12833333333333333,50.02499999999999
463,0.12861111111111112,49.579166666666666
464,0.1288888888888889,49.991701244813285
465,0.12916666666666668,50.547717842323664
466,0.12944444444444445,51.10373443983403
467,0.1297222222222222,51.516528925619824
468,0.13,51.074380165289256
469,0.13027777777777777,51.632231404958674
470,0.13055555555555556,52.19008264462809
471,0.13083333333333333,51.66666666666667
472,0.13111111111111112,52.08196721311475
473,0.1313888888888889,51.563265306122446
474,0.13166666666666665,51.975609756097555
475,0.13194444444444445,52.38461538461539
476,0.1322222222222222,51.87096774193549
477,0.1325,51.36144578313254
478,0.13277777777777777,51.915662650602414
479,0.13305555555555557,51.46987951807229
480,0.13333333333333333,50.959999999999994
481,0.13361111111111112,51.512
482,0.1338888888888889,52.06399999999999
483,0.13416666666666666,52.616
484,0.13444444444444445,53.16799999999999
485,0.13472222222222222,52.65338645418326
486,0.135,53.07142857142857
487,0.13527777777777777,53.62301587301587
488,0.13555555555555557,54.17460317460318
489,0.13583333333333333,54.72619047619047
490,0.1361111111111111,55.27777777777777
491,0.1363888888888889,54.75889328063241
492,0.13666666666666666,54.24409448818898
493,0.13694444444444445,54.79133858267717
494,0.13722222222222222,54.27843137254902
495,0.1375,54.82352941176471
496,0.13777777777777778,54.3125
497,0.13805555555555554,54.85546875
498,0.13833333333333334,54.3984375
499,0.1386111111111111,54.94140625
500,0.1388888888888889,54.484375
501,0.13916666666666666,55.02734375
502,0.13944444444444445,54.50972762645915
503,0.13972222222222222,53.99612403100775
504,0.14,54.53488372093024
505,0.14027777777777778,55.07364341085271
506,0.14055555555555554,54.559845559845556
507,0.14083333333333334,54.0965250965251
508,0.1411111111111111,54.53846153846153
509,0.1413888888888889,54.02681992337165
510,0.14166666666666666,53.519083969465655
511,0.14194444444444446,53.01520912547528
512,0.14222222222222222,52.5151515151515
513,0.1425,52.95471698113208
514,0.14277777777777778,52.48679245283019
515,0.14305555555555555,53.018867924528294
516,0.14333333333333334,53.45864661654136
517,0.1436111111111111,53.895131086142314
518,0.1438888888888889,54.43071161048688
519,0.14416666666666667,53.92910447761194
520,0.14444444444444443,54.46268656716417
521,0.14472222222222222,54.899628252788105
522,0.145,54.43494423791822
523,0.14527777777777778,53.93333333333334
524,0.14555555555555555,53.43542435424355
525,0.14583333333333334,53.96678966789668
526,0.1461111111111111,53.470588235294116
527,0.1463888888888889,53.0
528,0.14666666666666667,52.529411764705884
529,0.14694444444444443,52.05882352941177
530,0.14722222222222223,51.56043956043956
531,0.1475,51.08791208791209
532,0.14777777777777779,50.61538461538461
533,0.14805555555555555,51.06204379562044
534,0.14833333333333334,50.59124087591242
535,0.1486111111111111,50.120437956204384
536,0.14888888888888888,49.618181818181824
537,0.14916666666666667,50.14545454545454
538,0.14944444444444444,49.67272727272727
539,0.14972222222222223,50.12318840579711
540,0.15,49.652173913043484
541,0.1502777777777778,50.101083032490976
542,0.15055555555555555,50.63176895306859
543,0.15083333333333335,50.12589928057554
544,0.1511111111111111,49.65467625899281
545,0.15138888888888888,49.15053763440859
546,0.15166666666666667,49.677419354838705
547,0.15194444444444444,50.12857142857143
548,0.15222222222222223,49.65714285714286
549,0.1525,49.18571428571428
550,0.1527777777777778,49.63701067615659
551,0.15305555555555556,50.08510638297872
552,0.15333333333333332,49.57950530035336
553,0.15361111111111111,50.02464788732395
554,0.15388888888888888,50.55633802816902
555,0.15416666666666667,51.088028169014095
556,0.15444444444444444,50.61971830985915
557,0.15472222222222223,51.06666666666666
558,0.155,50.55944055944056
559,0.15527777777777776,51.00348432055749
560,0.15555555555555556,51.44444444444444
561,0.15583333333333332,50.94117647058823
562,0.15611111111111112,50.47404844290658
563,0.15638888888888888,50.913793103448285
564,0.15666666666666668,51.44827586206897
565,0.15694444444444444,50.98275862068965
566,0.15722222222222224,51.51724137931035
567,0.1575,51.958762886597924
568,0.15777777777777777,52.49484536082474
569,0.15805555555555556,52.03092783505153
570,0.15833333333333333,51.567010309278345
571,0.15861111111111112,52.10309278350516
572,0.15888888888888889,52.63917525773195
573,0.15916666666666668,53.08561643835617
574,0.15944444444444444,53.62328767123287
575,0.1597222222222222,53.16095890410958
576,0.16,52.641638225255974
577,0.16027777777777777,52.17747440273038
578,0.16055555555555556,52.71331058020476
579,0.16083333333333333,53.24914675767917
580,0.16111111111111112,52.78498293515358
581,0.1613888888888889,52.32081911262799
582,0.16166666666666665,51.856655290102395
583,0.16194444444444445,51.3299319727891
584,0.1622222222222222,51.863945578231295
585,0.1625,51.397959183673464
586,0.16277777777777777,50.871186440677974
587,0.16305555555555556,50.34797297297297
588,0.16333333333333333,50.878378378378386
589,0.16361111111111112,51.408783783783804
590,0.1638888888888889,50.88552188552188
591,0.16416666666666666,51.348993288590606
592,0.16444444444444445,50.829431438127074
593,0.16472222222222221,51.35785953177256
594,0.165,50.88628762541805
595,0.16527777777777777,51.349999999999994
596,0.16555555555555557,50.830564784053166
597,0.16583333333333333,51.35880398671097
598,0.1661111111111111,51.82119205298014
599,0.1663888888888889,52.350993377483434
600,0.16666666666666666,52.811881188118804
601,0.16694444444444445,53.34323432343234
602,0.16722222222222222,52.87458745874588
603,0.1675,52.35197368421052
604,0.16777777777777778,51.832786885245895
605,0.16805555555555557,52.36065573770492
606,0.16833333333333333,51.84313725490196
607,0.1686111111111111,51.328990228013026
608,0.1688888888888889,50.85342019543975
609,0.16916666666666666,50.34090909090909
610,0.16944444444444445,49.83171521035601
611,0.16972222222222222,50.2967741935484
612,0.17,49.79099678456592
613,0.17027777777777778,50.25320512820511
614,0.17055555555555554,50.712460063897765
615,0.17083333333333334,51.16878980891718
616,0.1711111111111111,50.69426751592357
617,0.1713888888888889,50.21974522292993
618,0.17166666666666666,49.71428571428572
619,0.17194444444444446,50.23809523809524
620,0.17222222222222222,49.734177215189874
621,0.1725,50.192429022082024
622,0.17277777777777778,50.71608832807573
623,0.17305555555555555,50.2397476340694
624,0.17333333333333334,50.763406940063106
625,0.1736111111111111,51.22327044025158
626,0.1738888888888889,51.748427672955984
627,0.17416666666666666,52.273584905660385
628,0.17444444444444446,52.79874213836479
629,0.17472222222222222,53.32389937106919
630,0.175,53.78683385579936
631,0.17527777777777778,54.24687500000002
632,0.17555555555555555,53.73520249221184
633,0.17583333333333334,54.261682242990645
634,0.1761111111111111,53.751552795031046
635,0.1763888888888889,54.27639751552795
636,0.17666666666666667,54.80124223602485
637,0.17694444444444443,54.32608695652175
638,0.17722222222222223,54.85093167701862
639,0.1775,54.3374613003096
640,0.17777777777777778,53.827160493827165
641,0.17805555555555555,53.31999999999999
642,0.17833333333333334,52.84
643,0.1786111111111111,53.360000000000014
644,0.17888888888888888,52.879999999999995
645,0.17916666666666667,53.400000000000006
646,0.17944444444444443,52.920000000000016
647,0.17972222222222223,52.407975460122714
648,0.18,52.926380368098165
649,0.1802777777777778,53.400611620795104
650,0.18055555555555555,53.8719512195122
651,0.18083333333333335,53.39329268292684
652,0.1811111111111111,53.914634146341456
653,0.18138888888888888,53.4359756097561
654,0.18166666666666667,52.92097264437689
655,0.18194444444444444,52.40909090909091
656,0.18222222222222223,52.92727272727274
657,0.1825,52.44545454545454
658,0.1827777777777778,51.933534743202415
659,0.18305555555555555,52.4501510574018
660,0.18333333333333332,52.96676737160121
661,0.1836111111111111,53.445783132530124
662,0.18388888888888888,53.92192192192192
663,0.18416666666666667,54.44144144144144
664,0.18444444444444444,54.96096096096096
665,0.18472222222222223,54.44610778443112
666,0.185,54.92238805970149
667,0.1852777777777778,55.395833333333314
668,0.18555555555555556,55.86646884272997
669,0.18583333333333332,55.388724035608305
670,0.18611111111111112,54.87573964497042
671,0.18638888888888888,55.396449704142015
672,0.18666666666666668,54.917159763313606
673,0.18694444444444444,54.4378698224852
674,0.18722222222222223,54.95857988165682
675,0.1875,55.433628318584056
676,0.18777777777777777,55.95575221238937
677,0.18805555555555556,55.438235294117646
678,0.18833333333333332,55.958823529411745
679,0.18861111111111112,55.44281524926686
680,0.18888888888888888,54.96187683284458
681,0.18916666666666668,55.480938416422276
682,0.18944444444444444,54.96491228070175
683,0.1897222222222222,55.48245614035088
684,0.19,54.9679300291545
685,0.19027777777777777,54.45639534883722
686,0.19055555555555556,54.970930232558146
687,0.19083333333333333,55.45217391304348
688,0.19111111111111112,55.930635838150295
689,0.1913888888888889,56.44797687861271
690,0.19166666666666668,55.96531791907515
691,0.19194444444444445,56.44380403458214
692,0.1922222222222222,56.91954022988506
693,0.1925,57.43965517241381
694,0.19277777777777777,57.95977011494253
695,0.19305555555555556,58.4355300859599
696,0.19333333333333333,58.908571428571435
697,0.19361111111111112,58.393162393162385
698,0.1938888888888889,58.863636363636346
699,0.19416666666666665,59.386363636363626
700,0.19444444444444445,58.90909090909091
701,0.1947222222222222,59.43181818181819
702,0.195,59.90368271954674
703,0.19527777777777777,60.42776203966005
704,0.19555555555555557,59.95184135977337
705,0.19583333333333333,59.432203389830505
706,0.19611111111111112,58.915492957746494
707,0.1963888888888889,59.436619718309856
708,0.19666666666666666,59.95774647887325
709,0.19694444444444445,59.47887323943664
710,0.19722222222222222,59.95505617977528
711,0.1975,60.47752808988764
712,0.19777777777777777,59.9579831932773
713,0.19805555555555557,60.43296089385473
714,0.19833333333333333,60.905292479108624
715,0.1986111111111111,60.42896935933146
716,0.1988888888888889,60.900000000000006
717,0.19916666666666666,61.36842105263159
718,0.19944444444444445,60.85082872928177
719,0.19972222222222222,60.37569060773481
720,0.2,59.90055248618785
721,0.20027777777777778,59.425414364640886
722,0.20055555555555554,58.950276243093924
723,0.20083333333333334,59.47513812154696
724,0.2011111111111111,60.0
725,0.2013888888888889,60.52486187845304
726,0.20166666666666666,61.049723756906076
727,0.20194444444444445,61.52617079889808
728,0.20222222222222222,61.05234159779613
729,0.2025,61.57851239669421
730,0.20277777777777778,61.04945054945057
731,0.20305555555555554,60.52328767123288
732,0.20333333333333334,61.0
733,0.2036111111111111,60.52459016393445
734,0.2038888888888889,60.04918032786887
735,0.20416666666666666,60.57377049180329
736,0.20444444444444446,61.0517711171662
737,0.20472222222222222,60.577656675749324
738,0.205,61.10354223433242
739,0.20527777777777778,61.58152173913044
740,0.20555555555555555,61.05149051490514
741,0.20583333333333334,60.52432432432431
742,0.2061111111111111,60.0
743,0.2063888888888889,59.52291105121293
744,0.20666666666666667,60.0
745,0.20694444444444443,60.524193548387075
746,0.20722222222222222,60.0
747,0.2075,60.475935828877
748,0.20777777777777778,60.0
749,0.20805555555555555,60.524064171123
750,0.20833333333333334,61.048128342245974
751,0.2086111111111111,61.572192513368975
752,0.2088888888888889,62.05066666666667
753,0.20916666666666667,61.52393617021275
754,0.20944444444444443,61.04787234042553
755,0.20972222222222223,61.52519893899205
756,0.21,62.0
757,0.21027777777777779,61.52645502645504
758,0.21055555555555555,62.05291005291005
759,0.21083333333333334,61.57936507936509
760,0.2111111111111111,61.05013192612137
761,0.21138888888888888,60.52368421052631
762,0.21166666666666667,61.047368421052624
763,0.21194444444444444,61.571052631578965
764,0.21222222222222223,62.04986876640419
765,0.2125,61.57480314960628
766,0.2127777777777778,62.099737532808405
767,0.21305555555555555,61.57068062827224
768,0.21333333333333335,62.09424083769633
769,0.2136111111111111,61.61780104712042
