n_targeted,share_targeted,incremental_outcomes
101,0.18231046931407943,16.125
102,0.18411552346570398,15.195121951219512
103,0.18592057761732853,15.804878048780488
104,0.18772563176895307,16.414634146341463
105,0.18953068592057762,15.5
106,0.19133574007220217,16.095238095238095
107,0.1931407942238267,16.69047619047619
108,0.19494584837545126,17.30232558139535
109,0.1967509025270758,17.906976744186046
110,0.19855595667870035,18.511627906976745
111,0.2003610108303249,19.116279069767444
112,0.20216606498194944,19.727272727272727
113,0.20397111913357402,20.31111111111111
114,0.20577617328519857,19.391304347826086
115,0.2075812274368231,19.95744680851064
116,0.20938628158844766,20.574468085106382
117,0.2111913357400722,21.125
118,0.21299638989169675,21.75
119,0.2148014440433213,21.375
120,0.21660649819494585,21.918367346938773
121,0.2184115523465704,21.551020408163264
122,0.22021660649819494,20.64
123,0.22202166064981949,21.259999999999998
124,0.22382671480144403,21.88
125,0.22563176895306858,22.431372549019606
126,0.22743682310469315,23.058823529411764
127,0.2292418772563177,22.686274509803923
128,0.23104693140794225,23.313725490196077
129,0.2328519855595668,23.941176470588236
130,0.23465703971119134,24.5
131,0.2364620938628159,25.134615384615387
132,0.23826714801444043,25.67924528301887
133,0.24007220216606498,26.203703703703702
134,0.24187725631768953,26.85185185185185
135,0.24368231046931407,27.5
136,0.24548736462093862,26.545454545454543
137,0.24729241877256317,27.07142857142857
138,0.2490974729241877,27.714285714285715
139,0.2509025270758123,28.357142857142858
140,0.2527075812274368,27.42105263157895
141,0.2545126353790614,27.948275862068964
142,0.2563176895306859,28.586206896551722
143,0.2581227436823105,29.224137931034484
144,0.259927797833935,29.74576271186441
145,0.26173285198555957,30.250000000000004
146,0.26353790613718414,30.900000000000002
147,0.26534296028880866,30.55
148,0.26714801444043323,30.200000000000003
149,0.26895306859205775,30.704918032786885
150,0.27075812274368233,31.360655737704917
151,0.27256317689530685,32.016393442622956
152,0.2743682310469314,31.064516129032256
153,0.27617328519855594,30.70967741935484
154,0.2779783393501805,29.77777777777778
155,0.27978339350180503,29.41269841269841
156,0.2815884476534296,29.04761904761905
157,0.2833935018050541,29.578125
158,0.2851985559566787,30.21875
159,0.2870036101083033,29.292307692307688
160,0.2888086642599278,28.92307692307692
161,0.29061371841155237,29.454545454545453
162,0.2924187725631769,29.970149253731343
163,0.29422382671480146,29.073529411764703
164,0.296028880866426,29.705882352941174
165,0.29783393501805056,30.217391304347828
166,0.2996389891696751,29.855072463768117
167,0.30144404332129965,30.492753623188406
168,0.30324909747292417,31.130434782608695
169,0.30505415162454874,31.768115942028984
170,0.30685920577617326,32.405797101449274
171,0.30866425992779783,31.485714285714288
172,0.3104693140794224,32.014084507042256
173,0.31227436823104693,32.647887323943664
174,0.3140794223826715,31.75
175,0.315884476534296,32.273972602739725
176,0.3176895306859206,32.9041095890411
177,0.3194945848375451,32.534246575342465
178,0.3212996389891697,33.054054054054056
179,0.3231046931407942,33.68918918918919
180,0.3249097472924188,34.2
181,0.3267148014440433,33.84
182,0.3285198555956679,34.3421052631579
183,0.3303249097472924,34.83116883116883
184,0.33212996389891697,35.48051948051948
185,0.33393501805054154,35.12987012987013
186,0.33574007220216606,34.77922077922078
187,0.33754512635379064,35.42857142857143
188,0.33935018050541516,35.077922077922075
189,0.34115523465703973,35.72727272727273
190,0.34296028880866425,36.37662337662338
191,0.3447653429602888,35.43589743589744
192,0.34657039711191334,36.07692307692308
193,0.3483754512635379,36.59493670886076
194,0.35018050541516244,37.1
195,0.351985559566787,36.75
196,0.35379061371841153,36.400000000000006
197,0.3555956678700361,35.46913580246914
198,0.3574007220216607,34.5609756097561
199,0.3592057761732852,35.19512195121951
200,0.36101083032490977,34.829268292682926
201,0.3628158844765343,35.34939759036145
202,0.36462093862815886,35.98795180722892
203,0.3664259927797834,35.08333333333333
204,0.36823104693140796,34.2
205,0.3700361010830325,34.82352941176471
206,0.37184115523465705,35.44705882352941
207,0.37364620938628157,35.97674418604651
208,0.37545126353790614,35.10344827586207
209,0.37725631768953066,34.25
210,0.37906137184115524,34.86363636363637
211,0.38086642599277976,35.47727272727273
212,0.38267148014440433,36.01123595505618
213,0.3844765342960289,35.62921348314607
214,0.3862815884476534,36.247191011235955
215,0.388086642599278,35.86516853932584
216,0.3898916967509025,36.48314606741573
217,0.3916967509025271,37.022222222222226
218,0.3935018050541516,36.644444444444446
219,0.3953068592057762,37.175824175824175
220,0.3971119133574007,36.8021978021978
221,0.3989169675090253,37.32608695652174
222,0.4007220216606498,37.83870967741935
223,0.40252707581227437,38.34042553191489
224,0.4043321299638989,37.97872340425532
225,0.40613718411552346,38.61702127659574
226,0.40794223826714804,39.11578947368421
227,0.40974729241877256,39.757894736842104
228,0.41155234657039713,40.4
229,0.41335740072202165,40.04210526315789
230,0.4151624548736462,39.145833333333336
231,0.41696750902527074,39.78125
232,0.4187725631768953,38.896907216494846
233,0.42057761732851984,39.40816326530612
234,0.4223826714801444,40.04081632653061
235,0.42418772563176893,40.6734693877551
236,0.4259927797833935,41.18181818181818
237,0.427797833935018,40.81818181818182
238,0.4296028880866426,41.32
239,0.4314079422382672,41.81188118811881
240,0.4332129963898917,41.45544554455446
241,0.43501805054151627,42.099009900990104
242,0.4368231046931408,41.742574257425744
243,0.43862815884476536,42.23529411764706
244,0.4404332129963899,42.882352941176464
245,0.44223826714801445,43.52941176470588
246,0.44404332129963897,44.17647058823529
247,0.44584837545126355,44.8235294117647
248,0.44765342960288806,44.470588235294116
249,0.44945848375451264,45.11764705882353
250,0.45126353790613716,45.62135922330097
251,0.45306859205776173,46.271844660194176
252,0.4548736462093863,46.769230769230774
253,0.4566787003610108,47.42307692307693
254,0.4584837545126354,47.91428571428571
255,0.4602888086642599,48.39622641509434
256,0.4620938628158845,48.86915887850468
257,0.463898916967509,49.333333333333336
258,0.4657039711191336,50.0
259,0.4675090252707581,50.45871559633027
260,0.4693140794223827,50.90909090909091
261,0.4711191335740072,51.35135135135135
262,0.4729241877256318,51.785714285714285
263,0.4747292418772563,52.46428571428571
264,0.47653429602888087,52.89380530973451
265,0.47833935018050544,52.575221238938056
266,0.48014440433212996,52.256637168141594
267,0.48194945848375453,52.684210526315795
268,0.48375451263537905,53.36842105263158
269,0.4855595667870036,54.05263157894737
270,0.48736462093862815,53.1304347826087
271,0.4891696750902527,52.224137931034484
272,0.49097472924187724,52.65811965811966
273,0.4927797833935018,53.08474576271187
274,0.49458483754512633,53.504201680672274
275,0.4963898916967509,54.18487394957984
276,0.4981949458483754,54.6
277,0.5,53.719008264462815
278,0.5018050541516246,54.396694214876035
279,0.5036101083032491,54.074380165289256
280,0.5054151624548736,54.49180327868852
281,0.5072202166064982,54.17213114754098
282,0.5090252707581228,54.85245901639344
283,0.5108303249097473,54.5327868852459
284,0.5126353790613718,54.213114754098356
285,0.5144404332129964,54.893442622950815
286,0.516245487364621,54.57377049180327
287,0.5180505415162455,55.0
288,0.51985559566787,54.68292682926829
289,0.5216606498194946,53.774193548387096
290,0.5234657039711191,52.879999999999995
291,0.5252707581227437,52.0
292,0.5270758122743683,52.433070866141726
293,0.5288808664259927,52.10236220472441
294,0.5306859205776173,52.53125
295,0.5324909747292419,52.95348837209302
296,0.5342960288808665,53.36923076923077
297,0.5361010830324909,52.51145038167939
298,0.5379061371841155,52.92424242424243
299,0.5397111913357401,53.59848484848485
300,0.5415162454873647,54.007518796992485
301,0.5433212996389891,53.684210526315795
302,0.5451263537906137,53.360902255639104
303,0.5469314079422383,53.037593984962406
304,0.5487364620938628,52.179104477611936
305,0.5505415162454874,52.59259259259259
306,0.5523465703971119,53.0
307,0.5541516245487365,52.16058394160584
308,0.555956678700361,52.565217391304344
309,0.5577617328519856,53.23913043478261
310,0.5595667870036101,52.410071942446045
311,0.5613718411552346,52.07913669064748
312,0.5631768953068592,52.48571428571429
313,0.5649819494584838,52.88652482269503
314,0.5667870036101083,52.560283687943254
315,0.5685920577617328,52.234042553191486
316,0.5703971119133574,51.40845070422535
317,0.572202166064982,50.59440559440559
318,0.5740072202166066,51.0
319,0.575812274368231,50.66666666666667
320,0.5776173285198556,51.333333333333336
321,0.5794223826714802,50.52413793103448
322,0.5812274368231047,50.93150684931507
323,0.5830324909747292,50.5958904109589
324,0.5848375451263538,51.0
325,0.5866425992779783,51.398648648648646
326,0.5884476534296029,51.791946308724825
327,0.5902527075812274,51.46308724832215
328,0.592057761732852,51.13422818791946
329,0.5938628158844765,51.52666666666667
330,0.5956678700361011,51.2
331,0.5974729241877257,51.58940397350994
332,0.5992779783393501,51.973684210526315
333,0.6010830324909747,52.651315789473685
334,0.6028880866425993,53.032679738562095
335,0.6046931407942239,53.7124183006536
336,0.6064981949458483,54.09090909090909
337,0.6083032490974729,53.29032258064516
338,0.6101083032490975,53.666666666666664
339,0.6119133574007221,54.038216560509554
340,0.6137184115523465,54.405063291139236
341,0.6155234657039711,54.76729559748428
342,0.6173285198555957,54.45283018867925
343,0.6191335740072202,54.138364779874216
344,0.6209386281588448,53.35
345,0.6227436823104693,52.57142857142857
346,0.6245487364620939,52.24844720496895
347,0.6263537906137184,52.92546583850932
348,0.628158844765343,52.60248447204969
349,0.6299638989169675,53.27950310559006
350,0.631768953068592,52.49382716049382
351,0.6335740072202166,52.166666666666664
352,0.6353790613718412,51.839506172839506
353,0.6371841155234657,52.22085889570552
354,0.6389891696750902,52.59756097560975
355,0.6407942238267148,52.27439024390244
356,0.6425992779783394,52.64848484848485
357,0.644404332129964,52.32727272727273
358,0.6462093862815884,53.0060606060606
359,0.648014440433213,52.21686746987952
360,0.6498194945848376,52.89156626506024
361,0.6516245487364621,52.566265060240966
362,0.6534296028880866,52.24096385542169
363,0.6552346570397112,52.915662650602414
364,0.6570397111913358,52.59036144578313
365,0.6588447653429603,53.26506024096386
366,0.6606498194945848,53.65269461077844
367,0.6624548736462094,54.03571428571428
368,0.6642599277978339,53.23668639053254
369,0.6660649819494585,53.61764705882352
370,0.6678700361010831,53.294117647058826
371,0.6696750902527075,53.672514619883046
372,0.6714801444043321,52.883720930232556
373,0.6732851985559567,53.55813953488372
374,0.6750902527075813,53.23255813953487
375,0.6768953068592057,53.61271676300578
376,0.6787003610108303,53.98850574712644
377,0.6805054151624549,54.66666666666667
378,0.6823104693140795,55.344827586206904
379,0.6841155234657039,54.55428571428571
380,0.6859205776173285,54.22857142857143
381,0.6877256317689531,53.902857142857144
382,0.6895306859205776,53.57714285714286
383,0.6913357400722022,53.96022727272728
384,0.6931407942238267,53.16949152542374
385,0.6949458483754513,52.841807909604526
386,0.6967509025270758,53.514124293785315
387,0.6985559566787004,53.186440677966104
388,0.7003610108303249,52.85875706214689
389,0.7021660649819494,52.53107344632768
390,0.703971119133574,51.73033707865169
391,0.7057761732851986,50.93854748603353
392,0.7075812274368231,51.33333333333334
393,0.7093862815884476,50.552486187845304
394,0.7111913357400722,49.78021978021978
395,0.7129963898916968,50.17486338797815
396,0.7148014440433214,49.41304347826086
397,0.7166064981949458,50.07065217391303
398,0.7184115523465704,50.464864864864865
399,0.720216606498195,49.70967741935483
400,0.7220216606498195,50.10160427807487
401,0.723826714801444,50.75935828877006
402,0.7256317689530686,50.417112299465245
403,0.7274368231046932,50.808510638297875
404,0.7292418772563177,51.468085106382986
405,0.7310469314079422,50.71428571428572
406,0.7328519855595668,51.10526315789474
407,0.7346570397111913,51.49214659685863
408,0.7364620938628159,51.875
409,0.7382671480144405,52.53645833333333
410,0.740072202166065,52.19791666666666
411,0.7418772563176895,52.58031088082902
412,0.7436823104693141,52.95876288659794
413,0.7454873646209387,52.623711340206185
414,0.7472924187725631,53.0
415,0.7490974729241877,53.66666666666667
416,0.7509025270758123,54.04081632653062
417,0.7527075812274369,53.7091836734694
418,0.7545126353790613,54.08121827411168
419,0.7563176895306859,53.33333333333334
420,0.7581227436823105,53.7035175879397
421,0.759927797833935,53.37185929648241
422,0.7617328519855595,53.739999999999995
423,0.7635379061371841,54.1044776119403
424,0.7653429602888087,54.776119402985074
425,0.7671480144404332,55.44776119402985
426,0.7689530685920578,55.11940298507463
427,0.7707581227436823,55.48514851485149
428,0.7725631768953068,54.73891625615764
429,0.7743682310469314,55.102941176470594
430,0.776173285198556,54.36585365853658
431,0.7779783393501805,54.728155339805824
432,0.779783393501805,54.39805825242718
433,0.7815884476534296,54.75845410628018
434,0.7833935018050542,54.429951690821255
435,0.7851985559566786,54.10144927536231
436,0.7870036101083032,54.46153846153847
437,0.7888086642599278,53.727272727272734
438,0.7906137184115524,53.39712918660287
439,0.7924187725631769,54.066985645933016
440,0.7942238267148014,54.73684210526315
441,0.796028880866426,54.0
442,0.7978339350180506,54.66666666666667
443,0.7996389891696751,55.03317535545024
444,0.8014440433212996,55.39622641509435
445,0.8032490974729242,54.66666666666667
446,0.8050541516245487,55.028037383177576
447,0.8068592057761733,55.69626168224299
448,0.8086642599277978,54.97209302325581
449,0.8104693140794224,54.63720930232559
450,0.8122743682310469,55.0
451,0.8140794223826715,54.66666666666667
452,0.8158844765342961,54.33333333333334
453,0.8176895306859205,53.60829493087557
454,0.8194945848375451,53.972477064220186
455,0.8212996389891697,54.637614678899084
456,0.8231046931407943,55.0
457,0.8249097472924187,55.35909090909091
458,0.8267148014440433,56.02727272727272
459,0.8285198555956679,56.38461538461539
460,0.8303249097472925,56.73873873873873
461,0.8321299638989169,56.4099099099099
462,0.8339350180505415,56.08108108108108
463,0.8357400722021661,56.75225225225225
464,0.8375451263537906,56.026905829596416
465,0.8393501805054152,56.69506726457399
466,0.8411552346570397,56.36322869955157
467,0.8429602888086642,56.72321428571429
468,0.8447653429602888,57.08
469,0.8465703971119134,56.358407079646014
470,0.8483754512635379,56.713656387665196
471,0.8501805054151624,56.38325991189427
472,0.851985559566787,56.73684210526315
473,0.8537906137184116,57.407894736842096
474,0.855595667870036,58.07894736842104
475,0.8574007220216606,57.35807860262008
476,0.8592057761732852,58.02620087336244
477,0.8610108303249098,58.38260869565218
478,0.8628158844765343,58.73593073593074
479,0.8646209386281588,59.08620689655173
480,0.8664259927797834,59.43347639484979
481,0.868231046931408,59.77777777777777
482,0.8700361010830325,60.119148936170205
483,0.871841155234657,60.45762711864407
484,0.8736462093862816,60.79324894514767
485,0.8754512635379061,60.472573839662445
486,0.8772563176895307,60.80672268907564
487,0.8790613718411552,61.13807531380753
488,0.8808664259927798,60.820083682008374
489,0.8826714801444043,61.5020920502092
490,0.8844765342960289,61.83333333333334
491,0.8862815884476535,61.516666666666666
492,0.8880866425992779,60.80497925311204
493,0.8898916967509025,60.48547717842324
494,0.8916967509025271,61.16597510373444
495,0.8935018050541517,61.846473029045654
496,0.8953068592057761,62.18181818181819
497,0.8971119133574007,61.86363636363636
498,0.8989169675090253,61.14814814814815
499,0.9007220216606499,61.483606557377044
500,0.9025270758122743,61.1639344262295
501,0.9043321299638989,61.84426229508196
502,0.9061371841155235,62.1795918367347
503,0.907942238267148,61.467479674796735
504,0.9097472924187726,61.80161943319837
505,0.9115523465703971,62.13306451612904
506,0.9133574007220217,61.429718875502004
507,0.9151624548736462,62.108433734939766
508,0.9169675090252708,62.44
509,0.9187725631768953,62.120000000000005
510,0.9205776173285198,61.8
511,0.9223826714801444,62.480000000000004
512,0.924187725631769,62.81274900398407
513,0.9259927797833934,63.14285714285715
514,0.927797833935018,62.82539682539684
515,0.9296028880866426,62.507936507936506
516,0.9314079422382672,62.19047619047619
517,0.9332129963898917,61.87301587301587
518,0.9350180505415162,62.55555555555556
519,0.9368231046931408,63.23809523809524
520,0.9386281588447654,63.573122529644266
521,0.9404332129963899,63.90551181102363
522,0.9422382671480144,64.23529411764706
523,0.944043321299639,64.5625
524,0.9458483754512635,65.25
525,0.9476534296028881,65.57587548638132
526,0.9494584837545126,65.89922480620154
527,0.9512635379061372,65.18532818532819
528,0.9530685920577617,65.50769230769231
529,0.9548736462093863,65.82758620689656
530,0.9566787003610109,66.51724137931035
531,0.9584837545126353,66.83587786259541
532,0.9602888086642599,67.15209125475285
533,0.9620938628158845,67.84410646387832
534,0.9638989169675091,67.13636363636364
535,0.9657039711191335,67.82575757575758
536,0.9675090252707581,67.51515151515152
537,0.9693140794223827,67.20454545454545
538,0.9711191335740073,66.89393939393939
539,0.9729241877256317,66.18113207547171
540,0.9747292418772563,65.47368421052632
541,0.9765342960288809,65.15789473684211
542,0.9783393501805054,64.45318352059925
543,0.98014440433213,65.13483146067416
544,0.9819494584837545,64.43283582089553
545,0.983754512635379,64.76208178438662
546,0.9855595667870036,65.08888888888889
547,0.9873646209386282,65.77037037037037
548,0.9891696750902527,65.45185185185184
549,0.9909747292418772,65.13333333333333
550,0.9927797833935018,65.46125461254613
551,0.9945848375451264,64.76102941176471
552,0.9963898916967509,65.08791208791209
553,0.9981949458483754,65.41240875912409
554,1.0,66.0948905109489
