n_targeted,share_targeted,incremental_outcomes
101,0.18231046931407943,14.133333333333333
102,0.18411552346570398,14.600000000000001
103,0.18592057761732853,15.83870967741936
104,0.18772563176895307,16.32258064516129
105,0.18953068592057762,15.21875
106,0.19133574007220217,15.6875
107,0.1931407942238267,16.878787878787882
108,0.19494584837545126,15.823529411764703
109,0.1967509025270758,15.294117647058826
110,0.19855595667870035,16.42857142857143
111,0.2003610108303249,17.5
112,0.20216606498194944,18.51351351351351
113,0.20397111913357402,19.473684210526315
114,0.20577617328519857,20.0
115,0.2075812274368231,19.526315789473685
116,0.20938628158844766,19.05263157894737
117,0.2111913357400722,19.578947368421055
118,0.21299638989169675,20.538461538461533
119,0.2148014440433213,21.449999999999996
120,0.21660649819494585,21.0
121,0.2184115523465704,21.549999999999997
122,0.22021660649819494,22.4390243902439
123,0.22202166064981949,23.285714285714285
124,0.22382671480144403,23.85714285714286
125,0.22563176895306858,24.42857142857143
126,0.22743682310469315,25.0
127,0.2292418772563177,25.837209302325583
128,0.23104693140794225,26.636363636363633
129,0.2328519855595668,27.4
130,0.23465703971119134,26.304347826086953
131,0.2364620938628159,27.04255319148936
132,0.23826714801444043,27.75
133,0.24007220216606498,28.42857142857143
134,0.24187725631768953,29.08
135,0.24368231046931407,29.700000000000003
136,0.24548736462093862,30.32
137,0.24729241877256317,30.96078431372549
138,0.2490974729241877,29.92307692307692
139,0.2509025270758123,30.53846153846154
140,0.2527075812274368,29.52830188679245
141,0.2545126353790614,30.13207547169811
142,0.2563176895306859,29.148148148148152
143,0.2581227436823105,29.799999999999997
144,0.259927797833935,30.4
145,0.26173285198555957,30.0
146,0.26353790613718414,30.6
147,0.26534296028880866,29.625
148,0.26714801444043323,30.280701754385966
149,0.26895306859205775,29.877192982456144
150,0.27075812274368233,30.51724137931034
151,0.27256317689530685,31.135593220338983
152,0.2743682310469314,30.74576271186441
153,0.27617328519855594,31.355932203389827
154,0.2779783393501805,30.4
155,0.27978339350180503,30.0
156,0.2815884476534296,29.599999999999994
157,0.2833935018050541,30.199999999999996
158,0.2851985559566787,30.799999999999997
159,0.2870036101083033,31.442622950819676
160,0.2888086642599278,32.064516129032256
161,0.29061371841155237,32.67741935483871
162,0.2924187725631769,32.29032258064516
163,0.29422382671480146,32.903225806451616
164,0.296028880866426,31.920634920634924
165,0.29783393501805056,31.523809523809526
166,0.2996389891696751,30.5625
167,0.30144404332129965,30.15625
168,0.30324909747292417,29.75
169,0.30505415162454874,28.799999999999997
170,0.30685920577617326,29.38461538461538
171,0.30866425992779783,30.04545454545454
172,0.3104693140794224,29.636363636363633
173,0.31227436823104693,30.28358208955224
174,0.3140794223826715,29.352941176470587
175,0.315884476534296,29.985507246376812
176,0.3176895306859206,30.57971014492753
177,0.3194945848375451,31.199999999999996
178,0.3212996389891697,30.799999999999997
179,0.3231046931407942,31.4
180,0.3249097472924188,32.0
181,0.3267148014440433,32.61971830985916
182,0.3285198555956679,31.694444444444443
183,0.3303249097472924,32.301369863013704
184,0.33212996389891697,32.891891891891895
185,0.33393501805054154,32.0
186,0.33574007220216606,32.599999999999994
187,0.33754512635379064,33.18421052631579
188,0.33935018050541516,33.75324675324675
189,0.34115523465703973,33.36363636363636
190,0.34296028880866425,32.97402597402597
191,0.3447653429602888,33.58441558441558
192,0.34657039711191334,34.15384615384615
193,0.3483754512635379,34.70886075949367
194,0.35018050541516244,35.32911392405063
195,0.351985559566787,35.875
196,0.35379061371841153,36.5
197,0.3555956678700361,37.125
198,0.3574007220216607,37.75
199,0.3592057761732852,36.839506172839506
200,0.36101083032490977,37.390243902439025
201,0.3628158844765343,36.50602409638554
202,0.36462093862815886,36.12048192771084
203,0.3664259927797834,35.734939759036145
204,0.36823104693140796,35.34939759036144
205,0.3700361010830325,35.904761904761905
206,0.37184115523465705,36.523809523809526
207,0.37364620938628157,37.07058823529412
208,0.37545126353790614,37.604651162790695
209,0.37725631768953066,37.23255813953489
210,0.37906137184115524,37.758620689655174
211,0.38086642599277976,37.39080459770115
212,0.38267148014440433,37.02298850574713
213,0.3844765342960289,37.6551724137931
214,0.3862815884476534,38.18181818181818
215,0.388086642599278,37.81818181818182
216,0.3898916967509025,36.91011235955056
217,0.3916967509025271,36.53932584269663
218,0.3935018050541516,37.168539325842694
219,0.3953068592057762,37.79775280898876
220,0.3971119133574007,38.42696629213483
221,0.3989169675090253,38.056179775280896
222,0.4007220216606498,38.68539325842696
223,0.40252707581227437,37.75555555555556
224,0.4043321299638989,36.84615384615385
225,0.40613718411552346,37.40217391304348
226,0.40794223826714804,36.516129032258064
227,0.40974729241877256,37.12903225806452
228,0.41155234657039713,37.680851063829785
229,0.41335740072202165,38.297872340425535
230,0.4151624548736462,38.84210526315789
231,0.41696750902527074,39.375
232,0.4187725631768953,39.896907216494846
233,0.42057761732851984,39.03061224489796
234,0.4223826714801444,38.6530612244898
235,0.42418772563176893,39.275510204081634
236,0.4259927797833935,38.89795918367347
237,0.427797833935018,38.03030303030303
238,0.4296028880866426,37.64646464646465
239,0.4314079422382672,38.18
240,0.4332129963898917,37.32673267326732
241,0.43501805054151627,37.94059405940594
242,0.4368231046931408,38.47058823529412
243,0.43862815884476536,38.99029126213592
244,0.4404332129963899,39.6116504854369
245,0.44223826714801445,40.23300970873787
246,0.44404332129963897,40.85436893203884
247,0.44584837545126355,41.375
248,0.44765342960288806,41.0
249,0.44945848375451264,40.142857142857146
250,0.45126353790613716,39.761904761904766
251,0.45306859205776173,40.283018867924525
252,0.4548736462093863,40.90566037735849
253,0.4566787003610108,41.52830188679245
254,0.4584837545126354,42.15094339622641
255,0.4602888086642599,42.67289719626169
256,0.4620938628158845,43.18518518518519
257,0.463898916967509,43.81481481481482
258,0.4657039711191336,44.32110091743119
259,0.4675090252707581,44.95412844036697
260,0.4693140794223827,45.45454545454545
261,0.4711191335740072,45.090909090909086
262,0.4729241877256318,45.58558558558559
263,0.4747292418772563,45.22522522522523
264,0.47653429602888087,45.714285714285715
265,0.47833935018050544,46.19469026548673
266,0.48014440433212996,45.84070796460177
267,0.48194945848375453,46.31578947368421
268,0.48375451263537905,46.78260869565217
269,0.4855595667870036,46.434782608695656
270,0.48736462093862815,47.08695652173913
271,0.4891696750902527,46.21551724137931
272,0.49097472924187724,45.35897435897436
273,0.4927797833935018,45.0
274,0.49458483754512633,45.47457627118644
275,0.4963898916967509,45.11864406779661
276,0.4981949458483754,44.76271186440678
277,0.5,45.40677966101695
278,0.5018050541516246,46.05084745762712
279,0.5036101083032491,46.52941176470588
280,0.5054151624548736,46.17647058823529
281,0.5072202166064982,46.650000000000006
282,0.5090252707581228,47.11570247933884
283,0.5108303249097473,46.768595041322314
284,0.5126353790613718,45.90163934426229
285,0.5144404332129964,46.549180327868854
286,0.516245487364621,47.19672131147541
287,0.5180505415162455,46.333333333333336
288,0.51985559566787,46.806451612903224
289,0.5216606498194946,47.272000000000006
290,0.5234657039711191,46.92
291,0.5252707581227437,47.38095238095239
292,0.5270758122743683,46.53543307086615
293,0.5288808664259927,47.181102362204726
294,0.5306859205776173,47.640625
295,0.5324909747292419,47.2890625
296,0.5342960288808665,47.74418604651163
297,0.5361010830324909,47.3953488372093
298,0.5379061371841155,46.55384615384615
299,0.5397111913357401,46.199999999999996
300,0.5415162454873647,46.84615384615384
301,0.5433212996389891,46.00763358778626
302,0.5451263537906137,45.648854961832065
303,0.5469314079422383,46.11363636363636
304,0.5487364620938628,45.75757575757576
305,0.5505415162454874,46.21804511278196
306,0.5523465703971119,46.86466165413534
307,0.5541516245487365,47.32089552238806
308,0.555956678700361,46.97014925373134
309,0.5577617328519856,46.13333333333333
310,0.5595667870036101,46.588235294117645
311,0.5613718411552346,47.03649635036496
312,0.5631768953068592,47.47826086956522
313,0.5649819494584838,47.9136690647482
314,0.5667870036101083,48.568345323741006
315,0.5685920577617328,48.22302158273381
316,0.5703971119133574,47.400000000000006
317,0.572202166064982,47.836879432624116
318,0.5740072202166066,47.48936170212766
319,0.575812274368231,48.141843971631204
320,0.5776173285198556,48.5774647887324
321,0.5794223826714802,47.76223776223777
322,0.5812274368231047,48.41258741258741
323,0.5830324909747292,47.604166666666664
324,0.5848375451263538,47.25
325,0.5866425992779783,46.44827586206897
326,0.5884476534296029,45.65753424657534
327,0.5902527075812274,44.87755102040816
328,0.592057761732852,45.51020408163265
329,0.5938628158844765,44.736486486486484
330,0.5956678700361011,45.18791946308724
331,0.5974729241877257,45.81879194630872
332,0.5992779783393501,46.4496644295302
333,0.6010830324909747,45.67999999999999
334,0.6028880866425993,46.30666666666666
335,0.6046931407942239,45.93333333333334
336,0.6064981949458483,46.56
337,0.6083032490974729,47.019867549668874
338,0.6101083032490975,47.64900662251655
339,0.6119133574007221,48.10526315789474
340,0.6137184115523465,48.55555555555556
341,0.6155234657039711,48.189542483660134
342,0.6173285198555957,48.63636363636364
343,0.6191335740072202,49.07741935483871
344,0.6209386281588448,48.30769230769231
345,0.6227436823104693,47.94230769230769
346,0.6245487364620939,47.57692307692308
347,0.6263537906137184,48.21153846153847
348,0.628158844765343,47.846153846153854
349,0.6299638989169675,48.29299363057325
350,0.631768953068592,48.734177215189874
351,0.6335740072202166,49.37341772151899
352,0.6353790613718412,49.81132075471699
353,0.6371841155234657,50.45283018867924
354,0.6389891696750902,50.8875
355,0.6407942238267148,50.53125
356,0.6425992779783394,51.175
357,0.644404332129964,51.818749999999994
358,0.6462093862815884,52.46249999999999
359,0.648014440433213,52.900621118012424
360,0.6498194945848376,53.33333333333333
361,0.6516245487364621,53.98148148148148
362,0.6534296028880866,53.19018404907976
363,0.6552346570397112,52.834355828220865
364,0.6570397111913358,53.47852760736197
365,0.6588447653429603,53.12269938650307
366,0.6606498194945848,52.766871165644176
367,0.6624548736462094,51.96951219512195
368,0.6642599277978339,52.609756097560975
369,0.6660649819494585,52.25
370,0.6678700361010831,52.890243902439025
371,0.6696750902527075,53.33939393939393
372,0.6714801444043321,52.98181818181817
373,0.6732851985559567,52.18072289156626
374,0.6750902527075813,51.38922155688623
375,0.6768953068592057,51.83928571428572
376,0.6787003610108303,52.28402366863905
377,0.6805054151624549,51.92307692307692
378,0.6823104693140795,52.56213017751479
379,0.6841155234657039,53.20118343195266
380,0.6859205776173285,52.840236686390526
381,0.6877256317689531,52.04705882352941
382,0.6895306859205776,52.49707602339181
383,0.6913357400722022,53.13450292397661
384,0.6931407942238267,53.77192982456141
385,0.6949458483754513,52.98255813953489
386,0.6967509025270758,52.20231213872833
387,0.6985559566787004,52.65517241379311
388,0.7003610108303249,53.287356321839084
389,0.7021660649819494,52.514285714285705
390,0.703971119133574,51.75
391,0.7057761732851986,51.375
392,0.7075812274368231,51.0
393,0.7093862815884476,51.45762711864407
394,0.7111913357400722,51.08474576271186
395,0.7129963898916968,50.711864406779654
396,0.7148014440433214,51.33898305084746
397,0.7166064981949458,50.56741573033709
398,0.7184115523465704,51.02793296089385
399,0.720216606498195,51.483333333333334
400,0.7220216606498195,51.93370165745857
401,0.723826714801444,52.379120879120876
402,0.7256317689530686,52.81967213114754
403,0.7274368231046932,53.4535519125683
404,0.7292418772563177,53.89130434782608
405,0.7310469314079422,53.52717391304347
406,0.7328519855595668,53.163043478260875
407,0.7346570397111913,52.39999999999999
408,0.7364620938628159,52.83870967741936
409,0.7382671480144405,52.47311827956989
410,0.740072202166065,52.90909090909091
411,0.7418772563176895,52.54545454545455
412,0.7436823104693141,52.97872340425532
413,0.7454873646209387,53.40740740740742
414,0.7472924187725631,52.652631578947364
415,0.7490974729241877,53.07853403141361
416,0.7509025270758123,53.5
417,0.7527075812274369,53.140625
418,0.7545126353790613,53.55958549222798
419,0.7563176895306859,53.9742268041237
420,0.7581227436823105,53.618556701030926
421,0.759927797833935,54.030769230769224
422,0.7617328519855595,54.43877551020408
423,0.7635379061371841,54.086734693877546
424,0.7653429602888087,54.49238578680203
425,0.7671480144404332,53.74747474747474
426,0.7689530685920578,54.39393939393939
427,0.7707581227436823,54.79899497487436
428,0.7725631768953068,55.44723618090451
429,0.7743682310469314,55.85000000000001
430,0.776173285198556,55.1094527363184
431,0.7779783393501805,54.756218905472636
432,0.779783393501805,54.40298507462687
433,0.7815884476534296,54.80693069306932
434,0.7833935018050542,55.20689655172413
435,0.7851985559566786,54.85714285714285
436,0.7870036101083032,55.25490196078432
437,0.7888086642599278,55.648780487804885
438,0.7906137184115524,56.03883495145631
439,0.7924187725631769,55.694174757281544
440,0.7942238267148014,56.082125603864725
441,0.796028880866426,56.73913043478261
442,0.7978339350180506,56.0
443,0.7996389891696751,56.38755980861244
444,0.8014440433212996,57.04306220095694
445,0.8032490974729242,57.42857142857143
446,0.8050541516245487,58.08571428571429
447,0.8068592057761733,57.35071090047393
448,0.8086642599277978,57.00473933649289
449,0.8104693140794224,57.39150943396227
450,0.8122743682310469,57.04716981132076
451,0.8140794223826715,57.431924882629104
452,0.8158844765342961,57.81308411214954
453,0.8176895306859205,58.190697674418615
454,0.8194945848375451,57.46296296296296
455,0.8212996389891697,57.12037037037037
456,0.8231046931407943,57.49769585253456
457,0.8249097472924187,57.871559633027516
458,0.8267148014440433,58.53211009174312
459,0.8285198555956679,58.9041095890411
460,0.8303249097472925,59.272727272727266
461,0.8321299638989169,59.63800904977376
462,0.8339350180505415,60.0
463,0.8357400722021661,60.358744394618824
464,0.8375451263537906,60.71428571428572
465,0.8393501805054152,61.06666666666666
466,0.8411552346570397,61.73777777777778
467,0.8429602888086642,61.40888888888888
468,0.8447653429602888,61.76106194690266
469,0.8465703971119134,62.11013215859032
470,0.8483754512635379,61.39473684210526
471,0.8501805054151624,62.065789473684205
472,0.851985559566787,61.73684210526315
473,0.8537906137184116,62.08733624454149
474,0.855595667870036,62.434782608695656
475,0.8574007220216606,62.10869565217391
476,0.8592057761732852,61.78260869565217
477,0.8610108303249098,61.06493506493506
478,0.8628158844765343,60.73593073593074
479,0.8646209386281588,60.4069264069264
480,0.8664259927797834,60.07792207792207
481,0.868231046931408,59.74891774891775
482,0.8700361010830325,60.419913419913414
483,0.871841155234657,60.77586206896552
484,0.8736462093862816,61.128755364806864
485,0.8754512635379061,61.47863247863248
486,0.8772563176895307,61.82553191489362
487,0.8790613718411552,62.502127659574455
488,0.8808664259927798,62.847457627118644
489,0.8826714801444043,62.525423728813564
490,0.8844765342960289,62.203389830508485
491,0.8862815884476535,61.47679324894516
492,0.8880866425992779,61.15189873417722
493,0.8898916967509025,61.82700421940929
494,0.8916967509025271,62.17647058823529
495,0.8935018050541517,62.52301255230125
496,0.8953068592057761,62.86666666666666
497,0.8971119133574007,63.207468879668056
498,0.8989169675090253,63.54545454545455
499,0.9007220216606499,63.88065843621399
500,0.9025270758122743,64.56378600823045
501,0.9043321299638989,63.84426229508196
502,0.9061371841155235,64.1795918367347
503,0.907942238267148,63.861224489795916
504,0.9097472924187726,63.14634146341463
505,0.9115523465703971,63.481781376518214
506,0.9133574007220217,63.814516129032256
507,0.9151624548736462,64.144578313253
508,0.9169675090252708,63.827309236947784
509,0.9187725631768953,64.51004016064257
510,0.9205776173285198,64.19277108433735
511,0.9223826714801444,63.480000000000004
512,0.924187725631769,63.81274900398407
513,0.9259927797833934,63.10714285714285
514,0.927797833935018,63.438735177865624
515,0.9296028880866426,63.76771653543307
516,0.9314079422382672,64.44881889763779
517,0.9332129963898917,64.12992125984252
518,0.9350180505415162,63.42745098039215
519,0.9368231046931408,62.73046875
520,0.9386281588447654,62.40625
521,0.9404332129963899,62.08203125
522,0.9422382671480144,61.7578125
523,0.944043321299639,62.43359375
524,0.9458483754512635,62.77042801556419
525,0.9476534296028881,63.10465116279069
526,0.9494584837545126,62.4054054054054
527,0.9512635379061372,62.738461538461536
528,0.9530685920577617,63.41538461538461
529,0.9548736462093863,62.720306513409966
530,0.9566787003610109,63.39463601532567
531,0.9584837545126353,63.06896551724138
532,0.9602888086642599,63.404580152671755
533,0.9620938628158845,63.08015267175573
534,0.9638989169675091,62.384030418250944
535,0.9657039711191335,62.057034220532316
536,0.9675090252707581,62.73003802281369
537,0.9693140794223827,62.03409090909091
538,0.9711191335740073,62.70454545454545
539,0.9729241877256317,63.045283018867934
540,0.9747292418772563,63.38345864661653
541,0.9765342960288809,63.05639097744361
542,0.9783393501805054,63.393258426966284
543,0.98014440433213,63.067415730337075
544,0.9819494584837545,63.40298507462687
545,0.983754512635379,63.07835820895522
546,0.9855595667870036,63.41263940520446
547,0.9873646209386282,63.089219330855016
548,0.9891696750902527,63.42222222222222
549,0.9909747292418772,63.75276752767529
550,0.9927797833935018,64.08088235294119
551,0.9945848375451264,64.40659340659342
552,0.9963898916967509,64.72992700729927
553,0.9981949458483754,65.41240875912409
554,1.0,66.0948905109489
